,case_id,timestamp,activity_type,agent_id,agent_activity_type
3128,1-586562664,2011-10-18T13:43:47+01:00,Accepted_In Progress,INDIA_Karthick,INDIA_Karthick|Accepted_In Progress
3129,1-586562664,2011-10-18T13:43:56+01:00,Accepted_Wait,INDIA_Karthick,INDIA_Karthick|Accepted_Wait
3130,1-586562664,2012-01-04T12:28:49+01:00,Accepted_In Progress,Sweden_Karthick,Sweden_Karthick|Accepted_In Progress
3131,1-586562664,2012-02-09T07:38:50+01:00,Accepted_Assigned,Sweden_Venkata,Sweden_Venkata|Accepted_Assigned
3132,1-586562664,2012-03-28T09:13:27+01:00,Accepted_In Progress,Sweden_Venkata,Sweden_Venkata|Accepted_In Progress
3133,1-586562664,2012-03-28T09:16:13+01:00,Completed_Closed,Sweden_Venkata,Sweden_Venkata|Completed_Closed
3134,1-587038802,2011-10-14T10:25:44+01:00,Accepted_In Progress,Sweden_Mårten,Sweden_Mårten|Accepted_In Progress
3135,1-587038802,2011-10-14T10:28:14+01:00,Queued_Awaiting Assignment,Sweden_Mårten,Sweden_Mårten|Queued_Awaiting Assignment
3136,1-587038802,2011-10-14T10:30:00+01:00,Accepted_Assigned,Sweden_Johan,Sweden_Johan|Accepted_Assigned
3137,1-587038802,2012-02-09T09:51:47+01:00,Accepted_In Progress,Sweden_Erik,Sweden_Erik|Accepted_In Progress
3138,1-587038802,2012-02-13T16:35:34+01:00,Accepted_Wait,Sweden_Erik,Sweden_Erik|Accepted_Wait
3139,1-587038802,2012-03-23T14:42:37+01:00,Completed_Closed,Sweden_Erik,Sweden_Erik|Completed_Closed
3140,1-587058585,2011-10-14T09:39:18+01:00,Accepted_In Progress,Sweden_Maria,Sweden_Maria|Accepted_In Progress
3141,1-587058585,2012-03-16T12:42:52+01:00,Completed_Closed,Sweden_Maria,Sweden_Maria|Completed_Closed
3142,1-587337285,2011-10-14T15:33:07+01:00,Accepted_In Progress,Sweden_Aparna,Sweden_Aparna|Accepted_In Progress
3143,1-587337285,2012-03-05T17:03:16+01:00,Completed_Closed,Sweden_Aparna,Sweden_Aparna|Completed_Closed
3144,1-587337305,2011-10-14T15:45:00+01:00,Accepted_In Progress,Sweden_Aparna,Sweden_Aparna|Accepted_In Progress
3145,1-587337305,2012-02-09T10:19:55+01:00,Completed_Closed,Sweden_Aparna,Sweden_Aparna|Completed_Closed
3146,1-587383007,2011-10-14T16:06:14+01:00,Accepted_In Progress,Sweden_Vikrant,Sweden_Vikrant|Accepted_In Progress
3147,1-587383007,2012-01-04T12:07:10+01:00,Completed_Closed,Sweden_Vikrant,Sweden_Vikrant|Completed_Closed
3148,1-588543315,2011-10-17T15:05:05+01:00,Accepted_In Progress,Sweden_Vikrant,Sweden_Vikrant|Accepted_In Progress
3149,1-588543315,2012-01-25T14:26:37+01:00,Completed_Closed,Sweden_Vikrant,Sweden_Vikrant|Completed_Closed
3150,1-588566574,2011-10-17T15:10:55+01:00,Accepted_In Progress,Sweden_Kjell,Sweden_Kjell|Accepted_In Progress
3151,1-588566574,2012-02-01T07:56:35+01:00,Accepted_Wait,Sweden_Kjell,Sweden_Kjell|Accepted_Wait
3152,1-588566574,2012-02-07T07:47:48+01:00,Completed_Closed,Sweden_Kjell,Sweden_Kjell|Completed_Closed
3153,1-588712865,2011-10-17T18:46:10+01:00,Accepted_In Progress,USA_Kymaria,USA_Kymaria|Accepted_In Progress
3154,1-588712865,2011-10-17T19:40:08+01:00,Queued_Awaiting Assignment,USA_Kymaria,USA_Kymaria|Queued_Awaiting Assignment
3155,1-588712865,2011-10-17T19:40:09+01:00,Queued_Awaiting Assignment,USA_Kymaria,USA_Kymaria|Queued_Awaiting Assignment
3156,1-588712865,2011-10-18T13:39:20+01:00,Accepted_In Progress,USA_Kymaria,USA_Kymaria|Accepted_In Progress
3157,1-588712865,2011-10-18T19:49:58+01:00,Accepted_Wait,USA_Kymaria,USA_Kymaria|Accepted_Wait
3158,1-588712865,2012-01-06T15:50:17+01:00,Completed_Closed,USA_Kymaria,USA_Kymaria|Completed_Closed
3159,1-589099869,2011-10-18T11:06:35+01:00,Accepted_In Progress,Sweden_Torbjörn,Sweden_Torbjörn|Accepted_In Progress
3160,1-589099869,2012-01-09T13:54:21+01:00,Completed_Closed,Sweden_Torbjörn,Sweden_Torbjörn|Completed_Closed
3161,1-589370341,2011-10-18T15:07:28+01:00,Accepted_In Progress,Sweden_Agneta,Sweden_Agneta|Accepted_In Progress
3162,1-589370341,2011-10-18T15:07:50+01:00,Accepted_In Progress,Sweden_Agneta,Sweden_Agneta|Accepted_In Progress
3163,1-589370341,2011-10-18T15:10:17+01:00,Queued_Awaiting Assignment,Sweden_Agneta,Sweden_Agneta|Queued_Awaiting Assignment
3164,1-589370341,2011-11-28T13:46:11+01:00,Accepted_In Progress,Sweden_Agneta,Sweden_Agneta|Accepted_In Progress
3165,1-589370341,2011-12-12T10:22:13+01:00,Accepted_Assigned,Sweden_Lars,Sweden_Lars|Accepted_Assigned
3166,1-589370341,2012-02-06T15:32:02+01:00,Accepted_In Progress,Sweden_Stefan,Sweden_Stefan|Accepted_In Progress
3167,1-589370341,2012-02-06T15:34:54+01:00,Completed_Closed,Sweden_Stefan,Sweden_Stefan|Completed_Closed
3168,1-589421537,2011-10-18T15:37:21+01:00,Accepted_In Progress,France_Nicolas,France_Nicolas|Accepted_In Progress
3169,1-589421537,2012-03-30T11:43:20+01:00,Completed_Closed,France_Nicolas,France_Nicolas|Completed_Closed
3170,1-589962550,2011-10-19T14:02:57+01:00,Accepted_In Progress,Sweden_Stefan,Sweden_Stefan|Accepted_In Progress
3171,1-589962550,2012-02-22T10:50:42+01:00,Completed_Closed,Sweden_Stefan,Sweden_Stefan|Completed_Closed
3172,1-589999547,2011-10-19T09:28:17+01:00,Accepted_In Progress,France_Celine,France_Celine|Accepted_In Progress
3173,1-589999547,2011-11-04T07:57:09+01:00,Completed_Closed,France_Celine,France_Celine|Completed_Closed
3174,1-589999547,2011-11-14T18:07:58+01:00,Accepted_In Progress,France_Celine,France_Celine|Accepted_In Progress
3175,1-589999547,2011-11-25T19:27:17+01:00,Queued_Awaiting Assignment,USA_Robert,USA_Robert|Queued_Awaiting Assignment
3176,1-589999547,2011-11-28T11:20:33+01:00,Accepted_In Progress,INDIA_Ramith,INDIA_Ramith|Accepted_In Progress
3177,1-589999547,2012-01-05T10:57:29+01:00,Completed_Closed,INDIA_Ramith,INDIA_Ramith|Completed_Closed
3178,1-590262446,2011-10-19T13:46:56+01:00,Queued_Awaiting Assignment,France_Maryse,France_Maryse|Queued_Awaiting Assignment
3179,1-590262446,2011-10-19T14:23:01+01:00,Accepted_In Progress,France_Maryse,France_Maryse|Accepted_In Progress
3180,1-590262446,2011-10-19T14:34:22+01:00,Queued_Awaiting Assignment,France_Maryse,France_Maryse|Queued_Awaiting Assignment
3181,1-590262446,2011-10-19T14:36:21+01:00,Accepted_In Progress,France_Maryse,France_Maryse|Accepted_In Progress
3182,1-590262446,2011-10-19T14:38:22+01:00,Accepted_In Progress,France_Maryse,France_Maryse|Accepted_In Progress
3183,1-590262446,2012-04-12T13:15:00+01:00,Completed_Closed,France_Maryse,France_Maryse|Completed_Closed
3184,1-590574771,2011-10-19T20:47:58+01:00,Queued_Awaiting Assignment,USA_Robert,USA_Robert|Queued_Awaiting Assignment
3185,1-590574771,2011-10-20T10:38:25+01:00,Accepted_In Progress,INDIA_Ramith,INDIA_Ramith|Accepted_In Progress
3186,1-590574771,2011-11-06T19:42:28+01:00,Completed_Closed,INDIA_Ramith,INDIA_Ramith|Completed_Closed
3187,1-590574771,2011-11-11T15:47:02+01:00,Accepted_In Progress,INDIA_Ramith,INDIA_Ramith|Accepted_In Progress
3188,1-590574771,2012-01-04T07:12:48+01:00,Completed_Closed,INDIA_Ramith,INDIA_Ramith|Completed_Closed
3189,1-590579544,2011-10-19T20:55:35+01:00,Accepted_In Progress,Sweden_Roland,Sweden_Roland|Accepted_In Progress
3190,1-590579544,2012-01-26T11:18:45+01:00,Completed_Closed,Sweden_Roland,Sweden_Roland|Completed_Closed
3191,1-591301260,2011-10-20T13:39:33+01:00,Accepted_In Progress,Sweden_Håkan,Sweden_Håkan|Accepted_In Progress
3192,1-591301260,2012-03-13T13:19:08+01:00,Completed_Closed,Sweden_Håkan,Sweden_Håkan|Completed_Closed
3193,1-591508928,2011-10-20T17:10:50+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
3194,1-591508928,2011-10-20T17:15:07+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
3195,1-591508928,2011-10-20T17:18:35+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
3196,1-591508928,2011-10-20T17:18:43+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
3197,1-591508928,2012-02-06T20:35:18+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
3198,1-591508928,2012-02-06T20:39:45+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
3199,1-591627183,2011-10-21T04:54:48+01:00,Accepted_In Progress,INDIA_Srinivasan,INDIA_Srinivasan|Accepted_In Progress
3200,1-591627183,2011-10-21T04:56:45+01:00,Queued_Awaiting Assignment,INDIA_Srinivasan,INDIA_Srinivasan|Queued_Awaiting Assignment
3201,1-591627183,2011-10-22T19:51:42+01:00,Accepted_In Progress,INDIA_Rijin,INDIA_Rijin|Accepted_In Progress
3202,1-591627183,2012-03-13T11:34:52+01:00,Completed_Closed,INDIA_Rijin,INDIA_Rijin|Completed_Closed
3203,1-591627239,2011-10-21T05:03:08+01:00,Accepted_In Progress,INDIA_Srinivasan,INDIA_Srinivasan|Accepted_In Progress
3204,1-591627239,2011-10-21T05:14:43+01:00,Queued_Awaiting Assignment,INDIA_Srinivasan,INDIA_Srinivasan|Queued_Awaiting Assignment
3205,1-591627239,2011-10-22T19:53:09+01:00,Accepted_In Progress,INDIA_Rijin,INDIA_Rijin|Accepted_In Progress
3206,1-591627239,2012-01-18T12:52:17+01:00,Completed_Closed,INDIA_Rijin,INDIA_Rijin|Completed_Closed
3207,1-592064699,2011-10-21T13:01:26+01:00,Accepted_In Progress,Sweden_Christoffer,Sweden_Christoffer|Accepted_In Progress
3208,1-592064699,2012-02-01T13:02:51+01:00,Completed_Closed,Sweden_Christoffer,Sweden_Christoffer|Completed_Closed
3209,1-592390567,2011-10-21T15:33:02+01:00,Accepted_In Progress,Sweden_Fredrik,Sweden_Fredrik|Accepted_In Progress
3210,1-592390567,2011-10-21T15:34:07+01:00,Accepted_Wait,Sweden_Fredrik,Sweden_Fredrik|Accepted_Wait
3211,1-592390567,2011-10-24T16:35:23+01:00,Accepted_In Progress,Sweden_Fredrik,Sweden_Fredrik|Accepted_In Progress
3212,1-592390567,2011-12-07T15:15:03+01:00,Accepted_Wait,Sweden_Fredrik,Sweden_Fredrik|Accepted_Wait
3213,1-592390567,2012-01-12T13:39:47+01:00,Accepted_In Progress,Sweden_Fredrik,Sweden_Fredrik|Accepted_In Progress
3214,1-592390567,2012-01-12T13:40:52+01:00,Completed_Closed,Sweden_Fredrik,Sweden_Fredrik|Completed_Closed
3215,1-593022132,2011-10-23T04:46:32+01:00,Accepted_In Progress,INDIA_Maltesh,INDIA_Maltesh|Accepted_In Progress
3216,1-593022132,2012-01-09T01:29:49+01:00,Completed_Closed,INDIA_Maltesh,INDIA_Maltesh|Completed_Closed
3217,1-593022224,2011-10-23T09:39:49+01:00,Accepted_In Progress,Sweden_Eric,Sweden_Eric|Accepted_In Progress
3218,1-593022224,2012-01-09T10:21:47+01:00,Completed_Closed,Sweden_Eric,Sweden_Eric|Completed_Closed
3219,1-593032661,2011-10-22T18:40:10+01:00,Accepted_In Progress,Sweden_Curt,Sweden_Curt|Accepted_In Progress
3220,1-593032661,2011-10-22T18:42:30+01:00,Queued_Awaiting Assignment,Sweden_Curt,Sweden_Curt|Queued_Awaiting Assignment
3221,1-593032661,2011-11-21T15:12:05+01:00,Accepted_In Progress,USA_John,USA_John|Accepted_In Progress
3222,1-593032661,2012-01-18T14:24:22+01:00,Completed_Closed,USA_John,USA_John|Completed_Closed
3223,1-593312167,2011-10-24T08:11:07+01:00,Accepted_In Progress,United Kingdom_Ian,United Kingdom_Ian|Accepted_In Progress
3224,1-593312167,2011-10-24T08:14:00+01:00,Accepted_Wait,United Kingdom_Ian,United Kingdom_Ian|Accepted_Wait
3225,1-593312167,2012-05-04T16:01:15+01:00,Accepted_In Progress,United Kingdom_Andrew,United Kingdom_Andrew|Accepted_In Progress
3226,1-593312167,2012-05-04T16:01:17+01:00,Completed_Closed,United Kingdom_Andrew,United Kingdom_Andrew|Completed_Closed
3227,1-593431551,2011-10-24T09:41:20+01:00,Accepted_In Progress,Sweden_Linda,Sweden_Linda|Accepted_In Progress
3228,1-593431551,2011-10-24T09:46:49+01:00,Accepted_Assigned,Sweden_Linda,Sweden_Linda|Accepted_Assigned
3229,1-593431551,2011-11-25T15:09:49+01:00,Accepted_In Progress,Sweden_Linda,Sweden_Linda|Accepted_In Progress
3230,1-593431551,2012-01-09T15:00:52+01:00,Completed_Closed,Sweden_Linda,Sweden_Linda|Completed_Closed
3231,1-593751721,2011-10-24T14:22:19+01:00,Accepted_In Progress,Sweden_Peter,Sweden_Peter|Accepted_In Progress
3232,1-593751721,2012-01-03T16:03:49+01:00,Completed_Closed,Sweden_Peter,Sweden_Peter|Completed_Closed
3233,1-593933571,2011-10-24T16:58:48+01:00,Accepted_In Progress,Germany_Rainer,Germany_Rainer|Accepted_In Progress
3234,1-593933571,2012-04-20T12:01:39+01:00,Completed_Closed,Germany_Rainer,Germany_Rainer|Completed_Closed
3235,1-594093101,2011-10-25T03:39:54+01:00,Accepted_Wait,INDIA_Sreelesh,INDIA_Sreelesh|Accepted_Wait
3236,1-594093101,2012-01-04T13:59:47+01:00,Accepted_In Progress,INDIA_Sreelesh,INDIA_Sreelesh|Accepted_In Progress
3237,1-594093101,2012-01-04T13:59:54+01:00,Accepted_Wait,INDIA_Sreelesh,INDIA_Sreelesh|Accepted_Wait
3238,1-594093101,2012-03-07T13:15:35+01:00,Queued_Awaiting Assignment,USA_Robert,USA_Robert|Queued_Awaiting Assignment
3239,1-594093101,2012-03-12T19:09:52+01:00,Queued_Awaiting Assignment,INDIA_Amit,INDIA_Amit|Queued_Awaiting Assignment
3240,1-594093101,2012-03-28T15:55:11+01:00,Accepted_In Progress,INDIA_Sreelesh,INDIA_Sreelesh|Accepted_In Progress
3241,1-594093101,2012-03-28T15:55:58+01:00,Completed_Closed,INDIA_Sreelesh,INDIA_Sreelesh|Completed_Closed
3242,1-594472343,2011-10-25T13:12:06+01:00,Accepted_Wait,Sweden_Urban,Sweden_Urban|Accepted_Wait
3243,1-594472343,2011-11-28T11:10:24+01:00,Accepted_Assigned,Sweden_Urban,Sweden_Urban|Accepted_Assigned
3244,1-594472343,2012-02-29T14:03:00+01:00,Accepted_In Progress,Sweden_Urban,Sweden_Urban|Accepted_In Progress
3245,1-594472343,2012-02-29T14:03:01+01:00,Completed_Closed,Sweden_Urban,Sweden_Urban|Completed_Closed
3246,1-594666837,2011-10-25T14:23:06+01:00,Accepted_In Progress,Sweden_Jörgen,Sweden_Jörgen|Accepted_In Progress
3247,1-594666837,2012-02-28T16:00:13+01:00,Completed_Closed,Sweden_Jörgen,Sweden_Jörgen|Completed_Closed
3248,1-594673056,2011-10-25T14:34:02+01:00,Accepted_In Progress,Sweden_Peter,Sweden_Peter|Accepted_In Progress
3249,1-594673056,2012-01-03T16:01:46+01:00,Completed_Closed,Sweden_Peter,Sweden_Peter|Completed_Closed
3250,1-594693527,2011-10-25T14:30:47+01:00,Accepted_In Progress,Sweden_Per,Sweden_Per|Accepted_In Progress
3251,1-594693527,2012-04-20T08:21:40+01:00,Completed_Closed,Sweden_Per,Sweden_Per|Completed_Closed
3252,1-595293983,2011-10-26T09:56:21+01:00,Queued_Awaiting Assignment,INDIA_Srinivasan,INDIA_Srinivasan|Queued_Awaiting Assignment
3253,1-595293983,2011-10-27T12:50:17+01:00,Accepted_In Progress,INDIA_Rijin,INDIA_Rijin|Accepted_In Progress
3254,1-595293983,2011-12-30T05:05:05+01:00,Completed_Closed,INDIA_Rijin,INDIA_Rijin|Completed_Closed
3255,1-595293983,2011-12-30T05:36:51+01:00,Accepted_In Progress,INDIA_Rijin,INDIA_Rijin|Accepted_In Progress
3256,1-595293983,2012-01-31T12:56:19+01:00,Completed_Closed,INDIA_Rijin,INDIA_Rijin|Completed_Closed
3257,1-595361681,2011-10-26T09:22:18+01:00,Accepted_Wait,Sweden_Henrik,Sweden_Henrik|Accepted_Wait
3258,1-595361681,2012-02-15T17:01:59+01:00,Completed_Closed,Sweden_Henrik,Sweden_Henrik|Completed_Closed
3259,1-595687232,2011-10-26T16:28:06+01:00,Accepted_In Progress,Sweden_Gustav,Sweden_Gustav|Accepted_In Progress
3260,1-595687232,2011-11-01T09:25:19+01:00,Accepted_In Progress,Sweden_Gustav,Sweden_Gustav|Accepted_In Progress
3261,1-595687232,2011-11-01T09:26:11+01:00,Accepted_Assigned,Sweden_Jonas,Sweden_Jonas|Accepted_Assigned
3262,1-595687232,2012-03-23T10:49:00+01:00,Accepted_In Progress,Sweden_Marco,Sweden_Marco|Accepted_In Progress
3263,1-595687232,2012-03-23T10:51:13+01:00,Completed_Closed,Sweden_Marco,Sweden_Marco|Completed_Closed
3264,1-596251950,2011-10-27T08:39:11+01:00,Accepted_In Progress,Sweden_Christer,Sweden_Christer|Accepted_In Progress
3265,1-596251950,2011-10-27T11:37:42+01:00,Accepted_Assigned,Sweden_Christer,Sweden_Christer|Accepted_Assigned
3266,1-596251950,2012-03-23T13:52:39+01:00,Accepted_In Progress,Sweden_Christer,Sweden_Christer|Accepted_In Progress
3267,1-596251950,2012-03-23T13:52:47+01:00,Completed_Closed,Sweden_Christer,Sweden_Christer|Completed_Closed
3268,1-596286562,2011-10-27T09:37:38+01:00,Accepted_In Progress,Sweden_Niklas,Sweden_Niklas|Accepted_In Progress
3269,1-596286562,2012-01-09T08:20:11+01:00,Completed_Closed,Sweden_Niklas,Sweden_Niklas|Completed_Closed
3270,1-596290771,2011-10-27T09:24:19+01:00,Accepted_In Progress,Belgium_Axel,Belgium_Axel|Accepted_In Progress
3271,1-596290771,2011-10-27T09:33:47+01:00,Accepted_Assigned,Belgium_Axel,Belgium_Axel|Accepted_Assigned
3272,1-596290771,2011-11-07T16:30:05+01:00,Accepted_In Progress,Belgium_Axel,Belgium_Axel|Accepted_In Progress
3273,1-596290771,2012-02-27T07:50:56+01:00,Accepted_In Progress,POLAND_Grzegorz,POLAND_Grzegorz|Accepted_In Progress
3274,1-596290771,2012-04-03T13:17:41+01:00,Completed_Closed,POLAND_Grzegorz,POLAND_Grzegorz|Completed_Closed
3275,1-596331167,2011-10-27T10:48:01+01:00,Accepted_In Progress,Sweden_Martin,Sweden_Martin|Accepted_In Progress
3276,1-596331167,2011-10-27T11:25:19+01:00,Queued_Awaiting Assignment,Sweden_Martin,Sweden_Martin|Queued_Awaiting Assignment
3277,1-596331167,2011-10-28T10:43:21+01:00,Accepted_In Progress,Sweden_Claes,Sweden_Claes|Accepted_In Progress
3278,1-596331167,2011-10-28T10:43:29+01:00,Accepted_Wait,Sweden_Claes,Sweden_Claes|Accepted_Wait
3279,1-596331167,2012-01-10T10:10:29+01:00,Completed_Closed,Sweden_Claes,Sweden_Claes|Completed_Closed
3280,1-596580941,2011-10-27T14:27:20+01:00,Accepted_In Progress,Sweden_Mårten,Sweden_Mårten|Accepted_In Progress
3281,1-596580941,2011-10-28T10:49:21+01:00,Queued_Awaiting Assignment,Sweden_Mårten,Sweden_Mårten|Queued_Awaiting Assignment
3282,1-596580941,2011-11-01T08:09:03+01:00,Accepted_In Progress,Sweden_Mica,Sweden_Mica|Accepted_In Progress
3283,1-596580941,2011-11-01T10:57:12+01:00,Accepted_In Progress,Sweden_Björn T,Sweden_Björn T|Accepted_In Progress
3284,1-596580941,2011-11-01T10:57:22+01:00,Accepted_Wait,Sweden_Björn T,Sweden_Björn T|Accepted_Wait
3285,1-596580941,2012-02-28T09:51:52+01:00,Completed_Closed,Sweden_Björn T,Sweden_Björn T|Completed_Closed
3286,1-596608752,2011-10-27T14:32:18+01:00,Accepted_In Progress,Sweden_Tomas,Sweden_Tomas|Accepted_In Progress
3287,1-596608752,2011-10-27T14:33:37+01:00,Accepted_In Progress,Sweden_Tomas,Sweden_Tomas|Accepted_In Progress
3288,1-596608752,2012-01-30T13:42:26+01:00,Completed_Closed,Sweden_Tomas,Sweden_Tomas|Completed_Closed
3289,1-596676011,2011-10-27T16:10:48+01:00,Queued_Awaiting Assignment,Sweden_Ulrika,Sweden_Ulrika|Queued_Awaiting Assignment
3290,1-596676011,2012-04-11T15:46:12+01:00,Accepted_In Progress,Sweden_Daniel,Sweden_Daniel|Accepted_In Progress
3291,1-596676011,2012-04-11T15:46:34+01:00,Completed_Closed,Sweden_Daniel,Sweden_Daniel|Completed_Closed
3292,1-596815491,2011-10-27T18:26:39+01:00,Accepted_In Progress,USA_Stephen,USA_Stephen|Accepted_In Progress
3293,1-596815491,2012-01-05T21:08:06+01:00,Completed_Closed,USA_Stephen,USA_Stephen|Completed_Closed
3294,1-597231167,2011-10-28T13:17:58+01:00,Accepted_In Progress,INDIA_Pratap,INDIA_Pratap|Accepted_In Progress
3295,1-597231167,2011-10-28T13:27:42+01:00,Accepted_In Progress,INDIA_Pratap,INDIA_Pratap|Accepted_In Progress
3296,1-597231167,2011-12-21T12:33:25+01:00,Accepted_In Progress,INDIA_Pratap,INDIA_Pratap|Accepted_In Progress
3297,1-597231167,2011-12-21T12:33:48+01:00,Accepted_Wait,INDIA_Pratap,INDIA_Pratap|Accepted_Wait
3298,1-597231167,2011-12-30T17:11:45+01:00,Queued_Awaiting Assignment,USA_Robert,USA_Robert|Queued_Awaiting Assignment
3299,1-597231167,2012-02-20T04:27:14+01:00,Accepted_In Progress,INDIA_Ramith,INDIA_Ramith|Accepted_In Progress
3300,1-597231167,2012-03-09T13:07:07+01:00,Completed_Closed,INDIA_Ramith,INDIA_Ramith|Completed_Closed
3301,1-597285812,2011-10-28T10:06:29+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
3302,1-597285812,2011-10-28T11:25:46+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
3303,1-597285812,2011-11-22T13:36:13+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
3304,1-597285812,2012-01-03T13:11:12+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
3305,1-597580752,2011-10-28T15:16:54+01:00,Accepted_In Progress,USA_Edward,USA_Edward|Accepted_In Progress
3306,1-597580752,2011-10-28T15:23:31+01:00,Accepted_In Progress,USA_Edward,USA_Edward|Accepted_In Progress
3307,1-597580752,2011-10-28T15:25:32+01:00,Accepted_In Progress,USA_Edward,USA_Edward|Accepted_In Progress
3308,1-597580752,2011-12-08T22:31:10+01:00,Accepted_Wait,USA_Edward,USA_Edward|Accepted_Wait
3309,1-597580752,2012-02-13T15:47:58+01:00,Completed_Closed,USA_Edward,USA_Edward|Completed_Closed
3310,1-597616526,2011-10-28T15:32:35+01:00,Accepted_In Progress,Sweden_Börje,Sweden_Börje|Accepted_In Progress
3311,1-597616526,2012-01-03T12:19:56+01:00,Completed_Closed,Sweden_Börje,Sweden_Börje|Completed_Closed
3312,1-598583993,2011-10-31T09:05:05+01:00,Accepted_In Progress,POLAND_Marcin,POLAND_Marcin|Accepted_In Progress
3313,1-598583993,2011-10-31T09:05:35+01:00,Queued_Awaiting Assignment,POLAND_Marcin,POLAND_Marcin|Queued_Awaiting Assignment
3314,1-598583993,2011-11-04T15:19:35+01:00,Accepted_In Progress,POLAND_Marcin,POLAND_Marcin|Accepted_In Progress
3315,1-598583993,2012-01-18T11:28:06+01:00,Completed_Closed,POLAND_Marcin,POLAND_Marcin|Completed_Closed
3316,1-599074651,2011-10-31T17:54:07+01:00,Accepted_In Progress,Sweden_Robert,Sweden_Robert|Accepted_In Progress
3317,1-599074651,2011-10-31T17:56:44+01:00,Accepted_In Progress,Sweden_Robert,Sweden_Robert|Accepted_In Progress
3318,1-599074651,2012-01-04T14:48:41+01:00,Completed_Closed,Sweden_Robert,Sweden_Robert|Completed_Closed
3319,1-599157751,2011-10-31T23:40:16+01:00,Accepted_In Progress,Sweden_Ann-Charlotte,Sweden_Ann-Charlotte|Accepted_In Progress
3320,1-599157751,2011-10-31T23:48:47+01:00,Queued_Awaiting Assignment,Sweden_Ann-Charlotte,Sweden_Ann-Charlotte|Queued_Awaiting Assignment
3321,1-599157751,2011-11-18T07:31:45+01:00,Accepted_In Progress,Sweden_Marcus,Sweden_Marcus|Accepted_In Progress
3322,1-599157751,2011-11-18T07:34:16+01:00,Queued_Awaiting Assignment,Sweden_Martin,Sweden_Martin|Queued_Awaiting Assignment
3323,1-599157751,2011-11-18T10:43:24+01:00,Accepted_In Progress,Sweden_Lennart,Sweden_Lennart|Accepted_In Progress
3324,1-599157751,2012-04-11T09:03:56+01:00,Completed_Closed,Sweden_Lennart,Sweden_Lennart|Completed_Closed
3325,1-599157997,2011-11-01T01:33:07+01:00,Accepted_In Progress,Sweden_Craig,Sweden_Craig|Accepted_In Progress
3326,1-599157997,2011-11-01T01:36:28+01:00,Queued_Awaiting Assignment,Sweden_Craig,Sweden_Craig|Queued_Awaiting Assignment
3327,1-599157997,2011-11-01T07:56:26+01:00,Accepted_In Progress,Sweden_Lennart,Sweden_Lennart|Accepted_In Progress
3328,1-599157997,2011-11-01T07:57:28+01:00,Accepted_Assigned,Sweden_Johan,Sweden_Johan|Accepted_Assigned
3329,1-599157997,2012-01-04T12:35:26+01:00,Accepted_Wait,Sweden_Johan,Sweden_Johan|Accepted_Wait
3330,1-599157997,2012-01-04T12:35:27+01:00,Completed_Closed,Sweden_Johan,Sweden_Johan|Completed_Closed
3331,1-599158067,2011-11-01T01:38:21+01:00,Accepted_In Progress,Sweden_Craig,Sweden_Craig|Accepted_In Progress
3332,1-599158067,2011-11-01T01:42:00+01:00,Queued_Awaiting Assignment,Sweden_Craig,Sweden_Craig|Queued_Awaiting Assignment
3333,1-599158067,2011-11-01T07:57:38+01:00,Accepted_In Progress,Sweden_Lennart,Sweden_Lennart|Accepted_In Progress
3334,1-599158067,2011-11-01T09:18:38+01:00,Accepted_Assigned,Sweden_Johan,Sweden_Johan|Accepted_Assigned
3335,1-599158067,2012-01-04T12:36:05+01:00,Completed_Closed,Sweden_Johan,Sweden_Johan|Completed_Closed
3336,1-599352141,2011-11-01T08:23:43+01:00,Accepted_In Progress,Sweden_Niklas,Sweden_Niklas|Accepted_In Progress
3337,1-599352141,2012-01-09T08:19:48+01:00,Completed_Closed,Sweden_Niklas,Sweden_Niklas|Completed_Closed
3338,1-599517681,2011-11-01T13:35:50+01:00,Accepted_In Progress,Sweden_Ove,Sweden_Ove|Accepted_In Progress
3339,1-599517681,2011-11-07T13:11:29+01:00,Accepted_Assigned,Sweden_Ove,Sweden_Ove|Accepted_Assigned
3340,1-599517681,2012-01-09T14:01:54+01:00,Accepted_In Progress,Sweden_Marie,Sweden_Marie|Accepted_In Progress
3341,1-599517681,2012-01-09T14:02:05+01:00,Completed_Closed,Sweden_Marie,Sweden_Marie|Completed_Closed
3342,1-599586617,2011-11-01T15:05:49+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
